lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss
,1934,,,,,,,,386,0.30610325932502747,0.37904486060142517,0.1097622886300087,0.05694594234228134,0.03608235344290733,0.04151112958788872,0.15490829944610596
1.9350000000000003e-05,1935,,,,,,,,,,,,,,,
,1939,0.34709227085113525,0.39026644825935364,0.19266438484191895,0.1071845218539238,0.06845297664403915,0.09347302466630936,0.19985561072826385,387,,,,,,,
,1939,,,,,,,,387,0.2966642379760742,0.38655412197113037,0.08776196092367172,0.058109719306230545,0.03493292257189751,0.040920574218034744,0.1508239209651947
1.94e-05,1940,,,,,,,,,,,,,,,
,1944,0.2642868757247925,0.3547274172306061,0.04238691180944443,0.03491702303290367,0.024277087301015854,0.027012865990400314,0.12460136413574219,388,,,,,,,
,1944,,,,,,,,388,0.33990323543548584,0.43520456552505493,0.12424928694963455,0.05286083370447159,0.03473806381225586,0.04365396499633789,0.17176833748817444
1.9450000000000002e-05,1945,,,,,,,,,,,,,,,
,1949,0.36952701210975647,0.4498775899410248,0.188899427652359,0.0951751098036766,0.07434267550706863,0.0965103879570961,0.21238869428634644,389,,,,,,,
,1949,,,,,,,,389,0.26842397451400757,0.3632355332374573,0.056913115084171295,0.030316118150949478,0.019230447709560394,0.021745387464761734,0.126644104719162
1.9500000000000003e-05,1950,,,,,,,,,,,,,,,
,1954,0.20869311690330505,0.32762566208839417,0.054843004792928696,0.02309003286063671,0.0238557830452919,0.02678307332098484,0.11081510782241821,390,,,,,,,
,1954,,,,,,,,390,0.255216121673584,0.33951321244239807,0.05788692831993103,0.026259515434503555,0.018552424386143684,0.02090521529316902,0.11972223967313766
1.955e-05,1955,,,,,,,,,,,,,,,
,1959,0.3921191692352295,0.4468342363834381,0.12354694306850433,0.07692090421915054,0.054469093680381775,0.057001397013664246,0.1918153017759323,391,,,,,,,
,1959,,,,,,,,391,0.3516092300415039,0.40933725237846375,0.14064396917819977,0.0672440230846405,0.044777438044548035,0.05511436238884926,0.17812106013298035
1.9600000000000002e-05,1960,,,,,,,,,,,,,,,
,1964,0.2528156638145447,0.3311164379119873,0.06684860587120056,0.03075248748064041,0.02956271357834339,0.02972203865647316,0.12346966564655304,392,,,,,,,
,1964,,,,,,,,392,0.29662221670150757,0.37484973669052124,0.10846800357103348,0.06335451453924179,0.04757888242602348,0.05215063318610191,0.15717068314552307
1.9650000000000003e-05,1965,,,,,,,,,,,,,,,
,1969,0.2967776954174042,0.37706756591796875,0.08426361531019211,0.06185401976108551,0.0441865511238575,0.04350221902132034,0.15127527713775635,393,,,,,,,
,1969,,,,,,,,393,0.24136260151863098,0.31759366393089294,0.08987241238355637,0.04850660637021065,0.04489881917834282,0.048578891903162,0.13180217146873474
1.97e-05,1970,,,,,,,,,,,,,,,
,1974,0.3453614413738251,0.4657329320907593,0.11492058634757996,0.06073562428355217,0.04975629970431328,0.050524331629276276,0.18117187917232513,394,,,,,,,
,1974,,,,,,,,394,0.24236948788166046,0.3468306362628937,0.049777623265981674,0.029733553528785706,0.02222749963402748,0.02470451407134533,0.11927388608455658
1.9750000000000002e-05,1975,,,,,,,,,,,,,,,
,1979,0.31266143918037415,0.4023798108100891,0.10456805676221848,0.050249528139829636,0.039987463504076004,0.04403184354305267,0.15897969901561737,395,,,,,,,
,1979,,,,,,,,395,0.29793259501457214,0.3930615484714508,0.09944535046815872,0.06934443861246109,0.060216449201107025,0.05941623076796532,0.1632361114025116
1.9800000000000004e-05,1980,,,,,,,,,,,,,,,
,1984,0.367432564496994,0.4469732642173767,0.22208380699157715,0.14360395073890686,0.12770593166351318,0.13115555047988892,0.23982584476470947,396,,,,,,,
,1984,,,,,,,,396,0.3420465290546417,0.4207161068916321,0.10138512402772903,0.04972098022699356,0.03679510951042175,0.03728056326508522,0.16465741395950317
1.985e-05,1985,,,,,,,,,,,,,,,
,1989,0.3074018657207489,0.3843156397342682,0.12629194557666779,0.10643713921308517,0.08666665107011795,0.08955260366201401,0.1834443062543869,397,,,,,,,
,1989,,,,,,,,397,0.31938865780830383,0.4245604872703552,0.0991448387503624,0.05026187002658844,0.039879340678453445,0.040705591440200806,0.162323459982872
1.9900000000000003e-05,1990,,,,,,,,,,,,,,,
,1994,0.25615933537483215,0.3771035075187683,0.08876568078994751,0.06580346077680588,0.049178265035152435,0.053735218942165375,0.1484575867652893,398,,,,,,,
,1994,,,,,,,,398,0.32114744186401367,0.40557485818862915,0.10690345615148544,0.05283419042825699,0.03079986944794655,0.036640141159296036,0.15898331999778748
1.995e-05,1995,,,,,,,,,,,,,,,
,1999,0.35988566279411316,0.44013187289237976,0.09999196976423264,0.055839087814092636,0.03818139806389809,0.047236230224370956,0.17354437708854675,399,,,,,,,
,1999,,,,,,,,399,0.29129981994628906,0.3818369209766388,0.12124068289995193,0.08141571283340454,0.06318270415067673,0.06078382954001427,0.16662661731243134
2e-05,2000,,,,,,,,,,,,,,,
,2004,0.3205920159816742,0.44828227162361145,0.17186643183231354,0.08881290256977081,0.06433416157960892,0.07366404682397842,0.19459198415279388,400,,,,,,,
,2004,,,,,,,,400,0.3231101930141449,0.37920081615448,0.12333326041698456,0.0728709027171135,0.050394002348184586,0.052886251360177994,0.16696590185165405
2.0050000000000003e-05,2005,,,,,,,,,,,,,,,
,2009,0.279997318983078,0.40111473202705383,0.09666874259710312,0.04916608706116676,0.03828930854797363,0.045609548687934875,0.15180763602256775,401,,,,,,,
,2009,,,,,,,,401,0.261340469121933,0.3462833762168884,0.07223528623580933,0.037358950823545456,0.024414896965026855,0.026375168934464455,0.1280013620853424
2.01e-05,2010,,,,,,,,,,,,,,,
,2014,0.2578951120376587,0.3635982871055603,0.10609708726406097,0.04396115615963936,0.04259666055440903,0.04380674287676811,0.1429925262928009,402,,,,,,,
,2014,,,,,,,,402,0.2750634253025055,0.3441929221153259,0.11675742268562317,0.0659274160861969,0.046489596366882324,0.05238622426986694,0.15013617277145386
2.0150000000000002e-05,2015,,,,,,,,,,,,,,,
,2019,0.28814488649368286,0.393020898103714,0.07019820064306259,0.03503745049238205,0.027306240051984787,0.03370032459497452,0.14123466610908508,403,,,,,,,
,2019,,,,,,,,403,0.3439640700817108,0.42493483424186707,0.11868660897016525,0.05279667302966118,0.03290930017828941,0.037569768726825714,0.1684768795967102
2.0200000000000003e-05,2020,,,,,,,,,,,,,,,
,2024,0.29505404829978943,0.3840351402759552,0.11591348797082901,0.07012724876403809,0.055339373648166656,0.0614093579351902,0.16364644467830658,404,,,,,,,
,2024,,,,,,,,404,0.3165779709815979,0.3829424977302551,0.1292831152677536,0.07849147915840149,0.054628100246191025,0.06158062443137169,0.17058396339416504
2.025e-05,2025,,,,,,,,,,,,,,,
,2029,0.2818905711174011,0.3792947232723236,0.08537870645523071,0.03884933516383171,0.032496195286512375,0.03566930070519447,0.14226314425468445,405,,,,,,,
,2029,,,,,,,,405,0.3149823546409607,0.3734579086303711,0.08870530128479004,0.0427921898663044,0.023838326334953308,0.02951708249747753,0.14554886519908905
2.0300000000000002e-05,2030,,,,,,,,,,,,,,,
,2034,0.33668389916419983,0.39852118492126465,0.10139511525630951,0.07730405777692795,0.05030658096075058,0.056922126561403275,0.17018882930278778,406,,,,,,,
,2034,,,,,,,,406,0.23420250415802002,0.3311178684234619,0.05251006782054901,0.024319348856806755,0.014802916906774044,0.01831202208995819,0.11254413425922394
2.035e-05,2035,,,,,,,,,,,,,,,
,2039,0.3338624835014343,0.43026793003082275,0.10736256092786789,0.09438254684209824,0.05968664959073067,0.07159566879272461,0.1828596442937851,407,,,,,,,
,2039,,,,,,,,407,0.2727488875389099,0.3434320390224457,0.07526672631502151,0.04099206253886223,0.03223884850740433,0.034031059592962265,0.13311827182769775
2.04e-05,2040,,,,,,,,,,,,,,,
,2044,0.27188220620155334,0.3915712237358093,0.1187879666686058,0.0781673938035965,0.05791628733277321,0.0731181725859642,0.1652405560016632,408,,,,,,,
,2044,,,,,,,,408,0.2757683992385864,0.35869014263153076,0.05991882458329201,0.02504979446530342,0.015705643221735954,0.021166902035474777,0.1260499507188797
2.045e-05,2045,,,,,,,,,,,,,,,
,2049,0.3421587347984314,0.40828731656074524,0.10064142942428589,0.068992979824543,0.043737128376960754,0.04929754510521889,0.1688525378704071,409,,,,,,,
,2049,,,,,,,,409,0.37827256321907043,0.445393443107605,0.1267424374818802,0.08244481682777405,0.04757806658744812,0.05644780397415161,0.18947985768318176
2.05e-05,2050,,,,,,,,,,,,,,,
,2054,0.3774898946285248,0.44007608294487,0.10606224089860916,0.07434148341417313,0.047173574566841125,0.05433453619480133,0.18324631452560425,410,,,,,,,
,2054,,,,,,,,410,0.29954594373703003,0.3792271018028259,0.08100099116563797,0.04496161267161369,0.031144937500357628,0.037942443042993546,0.14563718438148499
2.055e-05,2055,,,,,,,,,,,,,,,
,2059,0.3466947376728058,0.4485882520675659,0.14399535953998566,0.08963549137115479,0.06469295918941498,0.07864933460950851,0.19537602365016937,411,,,,,,,
,2059,,,,,,,,411,0.2894117534160614,0.35909605026245117,0.08034994453191757,0.042076993733644485,0.024115974083542824,0.028400477021932602,0.13724187016487122
2.06e-05,2060,,,,,,,,,,,,,,,
,2064,0.2950565814971924,0.40082043409347534,0.12900590896606445,0.05454844981431961,0.043271504342556,0.0443895161151886,0.16118207573890686,412,,,,,,,
,2064,,,,,,,,412,0.32420551776885986,0.40670591592788696,0.15995696187019348,0.09855901449918747,0.07670605182647705,0.07577607780694962,0.1903182566165924
2.065e-05,2065,,,,,,,,,,,,,,,
,2069,0.3383554220199585,0.4112100303173065,0.10766744613647461,0.058225471526384354,0.0367952398955822,0.04035338759422302,0.16543449461460114,413,,,,,,,
,2069,,,,,,,,413,0.2870538830757141,0.3760583698749542,0.11467139422893524,0.05786152556538582,0.035745520144701004,0.04569315165281296,0.1528473198413849
2.07e-05,2070,,,,,,,,,,,,,,,
,2074,0.187063530087471,0.31659048795700073,0.062187470495700836,0.027855001389980316,0.022743914276361465,0.025410110130906105,0.10697509348392487,414,,,,,,,
,2074,,,,,,,,414,0.2845168113708496,0.36073026061058044,0.07518516480922699,0.03633147105574608,0.024005260318517685,0.02696431428194046,0.1346222162246704
2.075e-05,2075,,,,,,,,,,,,,,,
,2079,0.2126580774784088,0.29042717814445496,0.06392576545476913,0.02580495923757553,0.025342613458633423,0.02846379764378071,0.1077704057097435,415,,,,,,,
,2079,,,,,,,,415,0.2711280286312103,0.3523029386997223,0.08112069219350815,0.059144966304302216,0.03060632199048996,0.038061369210481644,0.13872739672660828
2.08e-05,2080,,,,,,,,,,,,,,,
,2084,0.24891921877861023,0.3657046854496002,0.04411487653851509,0.026220878586173058,0.02357400208711624,0.025811273604631424,0.12239082902669907,416,,,,,,,
,2084,,,,,,,,416,0.3111829459667206,0.3743523359298706,0.11681046336889267,0.04999279975891113,0.03069107048213482,0.039064135402441025,0.15368229150772095
2.085e-05,2085,,,,,,,,,,,,,,,
,2089,0.30588728189468384,0.38991791009902954,0.09659798443317413,0.05119417980313301,0.03411782532930374,0.038902152329683304,0.1527695655822754,417,,,,,,,
,2089,,,,,,,,417,0.26125574111938477,0.32255351543426514,0.0849120020866394,0.0434812530875206,0.025411508977413177,0.031736887991428375,0.1282251477241516
2.09e-05,2090,,,,,,,,,,,,,,,
,2094,0.2572615146636963,0.3683057129383087,0.0597161240875721,0.028688136488199234,0.026282738894224167,0.027580656111240387,0.12797248363494873,418,,,,,,,
,2094,,,,,,,,418,0.3169953227043152,0.40179121494293213,0.10035625845193863,0.04542981833219528,0.02763814479112625,0.03590572252869606,0.1546860784292221
2.095e-05,2095,,,,,,,,,,,,,,,
,2099,0.33153870701789856,0.4051816165447235,0.12046247720718384,0.06649914383888245,0.04752451181411743,0.046034250408411026,0.169540137052536,419,,,,,,,
,2099,,,,,,,,419,0.24065051972866058,0.34301993250846863,0.07293274253606796,0.03770039603114128,0.03418004512786865,0.03333573043346405,0.12696990370750427
2.1e-05,2100,,,,,,,,,,,,,,,
,2104,0.2855357825756073,0.382779061794281,0.08242297917604446,0.04431551694869995,0.033058203756809235,0.04229682311415672,0.14506806433200836,420,,,,,,,
,2104,,,,,,,,420,0.2845834791660309,0.36642229557037354,0.06466852128505707,0.03520640358328819,0.019004445523023605,0.02493640035390854,0.1324702650308609
2.105e-05,2105,,,,,,,,,,,,,,,
,2109,0.21602292358875275,0.28565090894699097,0.062278732657432556,0.03507540747523308,0.026149578392505646,0.02745240181684494,0.1087716668844223,421,,,,,,,
,2109,,,,,,,,421,0.3080626428127289,0.3983427584171295,0.12912848591804504,0.07965290546417236,0.061846066266298294,0.0679570734500885,0.17416499555110931
2.11e-05,2110,,,,,,,,,,,,,,,
,2114,0.3208971917629242,0.38326066732406616,0.16335457563400269,0.10674192756414413,0.07237542420625687,0.08106130361557007,0.18794852495193481,422,,,,,,,
,2114,,,,,,,,422,0.3103289008140564,0.3841070234775543,0.0905129685997963,0.03790268301963806,0.02614971622824669,0.026437219232320786,0.14590641856193542
2.115e-05,2115,,,,,,,,,,,,,,,
,2119,0.25877895951271057,0.3792261481285095,0.09285683929920197,0.03921979293227196,0.03435475751757622,0.033595308661460876,0.13967196643352509,423,,,,,,,
,2119,,,,,,,,423,0.30817005038261414,0.3657543659210205,0.149300217628479,0.06803250312805176,0.04468441754579544,0.04813811182975769,0.16401328146457672
2.12e-05,2120,,,,,,,,,,,,,,,
,2124,0.32885614037513733,0.3967819809913635,0.15662486851215363,0.08049864321947098,0.05481095612049103,0.05717745050787926,0.17912501096725464,424,,,,,,,
,2124,,,,,,,,424,0.298811137676239,0.3553410470485687,0.09566620737314224,0.04258187860250473,0.025545945391058922,0.03109346143901348,0.1415066123008728
2.125e-05,2125,,,,,,,,,,,,,,,
,2129,0.3265157639980316,0.40273454785346985,0.0792236328125,0.036232300102710724,0.02480510249733925,0.03211101144552231,0.15027040243148804,425,,,,,,,
,2129,,,,,,,,425,0.3388456106185913,0.4172443747520447,0.13443753123283386,0.0738893449306488,0.043483223766088486,0.04863544553518295,0.17608925700187683
2.13e-05,2130,,,,,,,,,,,,,,,
,2134,0.24690455198287964,0.35430091619491577,0.0614030547440052,0.029315084218978882,0.024046432226896286,0.028091121464967728,0.12401019781827927,426,,,,,,,
,2134,,,,,,,,426,0.2572941780090332,0.3537122309207916,0.07370440661907196,0.043339625000953674,0.03537610173225403,0.035327814519405365,0.13312573730945587
2.135e-05,2135,,,,,,,,,,,,,,,
,2139,0.3341997563838959,0.41315147280693054,0.12650564312934875,0.07116473466157913,0.059256959706544876,0.06690927594900131,0.17853131890296936,427,,,,,,,
,2139,,,,,,,,427,0.2900497019290924,0.3740948736667633,0.06861832737922668,0.021893303841352463,0.014928982593119144,0.02123466320335865,0.13180330395698547
2.1400000000000002e-05,2140,,,,,,,,,,,,,,,
,2144,0.30009427666664124,0.3437918722629547,0.11080362647771835,0.08115697652101517,0.04372628405690193,0.045944660902023315,0.15425294637680054,428,,,,,,,
,2144,,,,,,,,428,0.2906908690929413,0.3837389051914215,0.10996761918067932,0.055456869304180145,0.03572766110301018,0.04307869076728821,0.15311011672019958
2.145e-05,2145,,,,,,,,,,,,,,,
,2149,0.2103784680366516,0.3513888418674469,0.06029512360692024,0.02415989525616169,0.025749199092388153,0.0249642226845026,0.1161559671163559,429,,,,,,,
,2149,,,,,,,,429,0.2806888818740845,0.3657999038696289,0.07278510183095932,0.03457926958799362,0.022914087399840355,0.028349678963422775,0.13418614864349365
2.15e-05,2150,,,,,,,,,,,,,,,
,2154,0.2830420732498169,0.3540649712085724,0.13473789393901825,0.09322740137577057,0.06840036809444427,0.07674922049045563,0.1683703362941742,430,,,,,,,
,2154,,,,,,,,430,0.24230438470840454,0.339424192905426,0.05806627869606018,0.024187050759792328,0.024038057774305344,0.02248837798833847,0.11841806024312973
2.1550000000000002e-05,2155,,,,,,,,,,,,,,,
,2159,0.3609010875225067,0.4473489224910736,0.11081312596797943,0.07027587294578552,0.053112417459487915,0.05474906414747238,0.18286675214767456,431,,,,,,,
,2159,,,,,,,,431,0.25628000497817993,0.36811012029647827,0.07212915271520615,0.03449440374970436,0.026874877512454987,0.03569389134645462,0.13226374983787537
2.16e-05,2160,,,,,,,,,,,,,,,
,2164,0.25745561718940735,0.3555038869380951,0.08333663642406464,0.06357665359973907,0.03763182833790779,0.050368208438158035,0.1413121521472931,432,,,,,,,
,2164,,,,,,,,432,0.341788649559021,0.40346527099609375,0.09718646109104156,0.05600981414318085,0.038885876536369324,0.04113329201936722,0.16307823359966278
2.165e-05,2165,,,,,,,,,,,,,,,
,2169,0.2655005156993866,0.33892717957496643,0.08537741750478745,0.044310588389635086,0.03521447628736496,0.03676523640751839,0.1343492567539215,433,,,,,,,
,2169,,,,,,,,433,0.2630428373813629,0.3638361096382141,0.0764426440000534,0.04088525101542473,0.024273492395877838,0.029841843992471695,0.1330537050962448
2.1700000000000002e-05,2170,,,,,,,,,,,,,,,
,2174,0.23514826595783234,0.35650530457496643,0.08703222125768661,0.0626978948712349,0.0494990274310112,0.051802393049001694,0.14044752717018127,434,,,,,,,
,2174,,,,,,,,434,0.26448941230773926,0.338051438331604,0.11975894123315811,0.06042199209332466,0.03818055987358093,0.046958696097135544,0.14464351534843445
2.175e-05,2175,,,,,,,,,,,,,,,
,2179,0.22749382257461548,0.3112475574016571,0.1028205156326294,0.0741213783621788,0.05211194232106209,0.05697648972272873,0.13746196031570435,435,,,,,,,
,2179,,,,,,,,435,0.2812258303165436,0.35595425963401794,0.061275552958250046,0.025246333330869675,0.016093049198389053,0.016168685629963875,0.12599395215511322
2.18e-05,2180,,,,,,,,,,,,,,,
,2184,0.2576153576374054,0.37769103050231934,0.08387479931116104,0.03466494008898735,0.0273334551602602,0.028526360169053078,0.13495099544525146,436,,,,,,,
,2184,,,,,,,,436,0.23038379848003387,0.3263162672519684,0.042982812970876694,0.020094992592930794,0.012433281168341637,0.015426349826157093,0.10793958604335785
2.1850000000000003e-05,2185,,,,,,,,,,,,,,,
,2189,0.15825586020946503,0.2731618583202362,0.03937135264277458,0.021597683429718018,0.022770032286643982,0.026455337181687355,0.09026869386434555,437,,,,,,,
,2189,,,,,,,,437,0.2799443304538727,0.3712018132209778,0.07982391864061356,0.05099262297153473,0.031372033059597015,0.03482567518949509,0.1413600742816925
2.19e-05,2190,,,,,,,,,,,,,,,
,2194,0.30223333835601807,0.4045552611351013,0.06706594675779343,0.051376428455114365,0.03220172971487045,0.03288959339261055,0.14838704466819763,438,,,,,,,
,2194,,,,,,,,438,0.29174986481666565,0.36282849311828613,0.08910996466875076,0.045392490923404694,0.02479940466582775,0.030533334240317345,0.14073559641838074
2.195e-05,2195,,,,,,,,,,,,,,,
,2199,0.2659067213535309,0.3624929189682007,0.10706821084022522,0.06300516426563263,0.05510734021663666,0.06447043269872665,0.15300846099853516,439,,,,,,,
,2199,,,,,,,,439,0.2842555642127991,0.36319366097450256,0.08914871513843536,0.06613340973854065,0.03611775487661362,0.05050551891326904,0.1482257843017578
2.2000000000000003e-05,2200,,,,,,,,,,,,,,,
,2204,0.24222245812416077,0.33506813645362854,0.07010473310947418,0.04446228966116905,0.029192479327321053,0.0347844697535038,0.1259724348783493,440,,,,,,,
,2204,,,,,,,,440,0.2814796268939972,0.34524065256118774,0.06812716275453568,0.033260393887758255,0.02004600316286087,0.02148512750864029,0.1282731592655182
2.205e-05,2205,,,,,,,,,,,,,,,
,2209,0.27539539337158203,0.3706744909286499,0.10944603383541107,0.06985857337713242,0.04600086435675621,0.05118598788976669,0.15376022458076477,441,,,,,,,
,2209,,,,,,,,441,0.21312077343463898,0.2982206344604492,0.058489393442869186,0.017409997060894966,0.012805639766156673,0.015073202550411224,0.10251995176076889
2.2100000000000002e-05,2210,,,,,,,,,,,,,,,
,2214,0.25283125042915344,0.33844682574272156,0.08425188064575195,0.0359010323882103,0.03331553563475609,0.033809296786785126,0.1297593116760254,442,,,,,,,
,2214,,,,,,,,442,0.26002928614616394,0.3488999009132385,0.07417172938585281,0.03696751967072487,0.02008458413183689,0.023280158638954163,0.12723886966705322
2.215e-05,2215,,,,,,,,,,,,,,,
,2219,0.30603158473968506,0.41743606328964233,0.08118841052055359,0.04159347712993622,0.028374986723065376,0.03635808080434799,0.15183043479919434,443,,,,,,,
,2219,,,,,,,,443,0.25354433059692383,0.33800390362739563,0.0774601623415947,0.03734602406620979,0.022609302774071693,0.030165357515215874,0.1265215128660202
2.22e-05,2220,,,,,,,,,,,,,,,
,2224,0.2837510406970978,0.3834758698940277,0.088788241147995,0.0636913925409317,0.04541312903165817,0.04819668084383011,0.15221939980983734,444,,,,,,,
,2224,,,,,,,,444,0.32232367992401123,0.39786937832832336,0.09334395825862885,0.03917358070611954,0.023969804868102074,0.027306925505399704,0.1506645530462265
2.2250000000000002e-05,2225,,,,,,,,,,,,,,,
,2229,0.2674788534641266,0.34958598017692566,0.08430156111717224,0.035773251205682755,0.02805367484688759,0.0348210446536541,0.13333572447299957,445,,,,,,,
,2229,,,,,,,,445,0.3001333773136139,0.34802815318107605,0.11591941118240356,0.06693531572818756,0.036608219146728516,0.047287531197071075,0.15248534083366394
2.23e-05,2230,,,,,,,,,,,,,,,
,2234,0.372994989156723,0.4430883526802063,0.11024054139852524,0.07532593607902527,0.04188166931271553,0.05160367861390114,0.18252253532409668,446,,,,,,,
,2234,,,,,,,,446,0.3117184340953827,0.3934731185436249,0.09463247656822205,0.043271757662296295,0.027412353083491325,0.030812934041023254,0.15022018551826477
2.235e-05,2235,,,,,,,,,,,,,,,
,2239,0.30625489354133606,0.42684006690979004,0.1004091203212738,0.044560953974723816,0.029465707018971443,0.035953547805547714,0.157247394323349,447,,,,,,,
,2239,,,,,,,,447,0.3050183653831482,0.3790172040462494,0.1180524155497551,0.061211198568344116,0.03978945314884186,0.042131341993808746,0.15753665566444397
2.2400000000000002e-05,2240,,,,,,,,,,,,,,,
,2244,0.3354349136352539,0.39088502526283264,0.08478398621082306,0.033453136682510376,0.030535507947206497,0.02959509566426277,0.1507812887430191,448,,,,,,,
,2244,,,,,,,,448,0.331522136926651,0.3877551853656769,0.10742487013339996,0.058720048516988754,0.029536766931414604,0.03500141203403473,0.15832674503326416
2.245e-05,2245,,,,,,,,,,,,,,,
,2249,0.26390835642814636,0.3612641990184784,0.08048993349075317,0.045954011380672455,0.03564517945051193,0.040468040853738785,0.1379549503326416,449,,,,,,,
,2249,,,,,,,,449,0.31797102093696594,0.38407549262046814,0.0904965028166771,0.0541558638215065,0.02591913938522339,0.03462648019194603,0.15120741724967957
2.25e-05,2250,,,,,,,,,,,,,,,
,2254,0.2539149224758148,0.3574944734573364,0.08508913218975067,0.05898342281579971,0.03247888386249542,0.043097447603940964,0.13850972056388855,450,,,,,,,
,2254,,,,,,,,450,0.29510149359703064,0.3806864619255066,0.10319750010967255,0.06497204303741455,0.039509762078523636,0.047237712889909744,0.15511751174926758
2.2550000000000003e-05,2255,,,,,,,,,,,,,,,
,2259,0.3019162714481354,0.3711602985858917,0.07530637830495834,0.04668492078781128,0.03127242624759674,0.034271955490112305,0.14343538880348206,451,,,,,,,
,2259,,,,,,,,451,0.32083213329315186,0.3903966248035431,0.08810266852378845,0.05036303400993347,0.02568742446601391,0.03101261891424656,0.15106576681137085
2.26e-05,2260,,,,,,,,,,,,,,,
,2264,0.28442811965942383,0.33618366718292236,0.10743497312068939,0.07231795787811279,0.04170802980661392,0.047308340668678284,0.14823018014431,452,,,,,,,
,2264,,,,,,,,452,0.2838398814201355,0.37462499737739563,0.06567029654979706,0.027556853368878365,0.020277127623558044,0.023324431851506233,0.13254892826080322
2.265e-05,2265,,,,,,,,,,,,,,,
,2269,0.22494332492351532,0.31423598527908325,0.11525547504425049,0.08967112749814987,0.057013433426618576,0.0651765987277031,0.14438265562057495,453,,,,,,,
,2269,,,,,,,,453,0.2130456268787384,0.29560747742652893,0.05641230195760727,0.02826811745762825,0.021792711690068245,0.023500896990299225,0.10643786191940308
2.2700000000000003e-05,2270,,,,,,,,,,,,,,,
,2274,0.22638961672782898,0.2974381446838379,0.06318017095327377,0.030530065298080444,0.023930154740810394,0.025363432243466377,0.11113860458135605,454,,,,,,,
,2274,,,,,,,,454,0.2963661551475525,0.38015735149383545,0.10113728046417236,0.05148199945688248,0.02832714281976223,0.03245438262820244,0.14832071959972382
2.275e-05,2275,,,,,,,,,,,,,,,
,2279,0.29912689328193665,0.36338505148887634,0.12710849940776825,0.06597089022397995,0.046380963176488876,0.05123806744813919,0.15886840224266052,455,,,,,,,
,2279,,,,,,,,455,0.32842549681663513,0.3977503776550293,0.11265383660793304,0.06288416683673859,0.03491785749793053,0.04353814572095871,0.16336165368556976
2.2800000000000002e-05,2280,,,,,,,,,,,,,,,
,2284,0.2882438898086548,0.3848717212677002,0.13081936538219452,0.06965984404087067,0.05636383220553398,0.06537248194217682,0.16588851809501648,456,,,,,,,
,2284,,,,,,,,456,0.29238057136535645,0.3832152187824249,0.12523703277111053,0.06864681839942932,0.050329916179180145,0.05321250855922699,0.16217035055160522
2.2850000000000003e-05,2285,,,,,,,,,,,,,,,
,2289,0.2457331269979477,0.3435802459716797,0.10041426867246628,0.05590354651212692,0.05004291608929634,0.04990879446268082,0.14093048870563507,457,,,,,,,
,2289,,,,,,,,457,0.28591188788414,0.3589337170124054,0.055454593151807785,0.020398549735546112,0.012834061868488789,0.014011666178703308,0.12459073215723038
2.29e-05,2290,,,,,,,,,,,,,,,
,2294,0.3016674518585205,0.4083826541900635,0.09739439189434052,0.062450509518384933,0.04546119645237923,0.04979446902871132,0.16085845232009888,458,,,,,,,
,2294,,,,,,,,458,0.2545366883277893,0.33880168199539185,0.07562687247991562,0.029019178822636604,0.019407743588089943,0.024095479398965836,0.12358126789331436
2.2950000000000002e-05,2295,,,,,,,,,,,,,,,
,2299,0.3564751446247101,0.42146363854408264,0.16331800818443298,0.0679711326956749,0.048945799469947815,0.05971594527363777,0.18631494045257568,459,,,,,,,
,2299,,,,,,,,459,0.27777591347694397,0.3577831983566284,0.0784330740571022,0.04114789143204689,0.0335472896695137,0.03171585500240326,0.13673387467861176
2.3000000000000003e-05,2300,,,,,,,,,,,,,,,
,2304,0.37064215540885925,0.4195120334625244,0.21333256363868713,0.11773353815078735,0.08225658535957336,0.09721098840236664,0.21678131818771362,460,,,,,,,
,2304,,,,,,,,460,0.29370027780532837,0.3615036904811859,0.11088733375072479,0.05050749331712723,0.03242430090904236,0.034237347543239594,0.14721009135246277
2.305e-05,2305,,,,,,,,,,,,,,,
,2309,0.3494393825531006,0.39237332344055176,0.11711711436510086,0.05184970051050186,0.033343713730573654,0.04280742630362511,0.16448844969272614,461,,,,,,,
,2309,,,,,,,,461,0.344789057970047,0.40415501594543457,0.11040999740362167,0.04267817735671997,0.024204812943935394,0.030977098271250725,0.1595357060432434
2.3100000000000002e-05,2310,,,,,,,,,,,,,,,
,2314,0.23582084476947784,0.34002184867858887,0.11246287077665329,0.06506815552711487,0.03813222423195839,0.046177804470062256,0.13961397111415863,462,,,,,,,
,2314,,,,,,,,462,0.260210245847702,0.35237106680870056,0.06870021671056747,0.02324882708489895,0.018813423812389374,0.01867212913930416,0.12366931885480881
2.3150000000000004e-05,2315,,,,,,,,,,,,,,,
,2319,0.22896645963191986,0.32662200927734375,0.05793498083949089,0.0305684432387352,0.022480707615613937,0.03045591711997986,0.11617141962051392,463,,,,,,,
,2319,,,,,,,,463,0.3100431561470032,0.3720135986804962,0.10499988496303558,0.05874151736497879,0.049822695553302765,0.049073100090026855,0.15744900703430176
2.32e-05,2320,,,,,,,,,,,,,,,
